7486202,Parkallen,1 1 1/2 Storey With Basement,1951,144.600,26-NOV-2012,555500,11102 70 AVENUE NW,587.898,638992
7483100,Parkallen,1 Bungalow With Basement,1950,88.280,29-FEB-2012,394000,11123 70 AVENUE NW,557.182,462359
7482805,Parkallen,1 2 Storey With Basement,1950,177.880,18-OCT-2011,0,11135 70 AVENUE NW,1,142.267,0
7482300,Parkallen,1 Bungalow With Basement,1950,88.280,31-MAY-2012,411500,11155 70 AVENUE NW,585.062,468616
7482102,Parkallen,1 Bungalow With Basement,1950,88.280,21-FEB-2014,0,11163 70 AVENUE NW,613.185,0
7479207,Parkallen,1 2 Storey With Basement,1959,223.752,06-SEP-2013,610000,11207 70 AVENUE NW,633.662,655567
7493802,Parkallen,1 1 1/2 Storey With Basement,1951,122.694,05-SEP-2013,0,11212 70 AVENUE NW,604.939,0
7493802,Parkallen,1 1 1/2 Storey With Basement,1951,122.694,01-FEB-2010,340000,11212 70 AVENUE NW,604.939,385662
7493802,Parkallen,1 1 1/2 Storey With Basement,1951,122.694,02-DEC-2009,300000,11212 70 AVENUE NW,604.939,347160
7494206,Parkallen,1 Bungalow With Basement,1951,88.910,12-MAR-2013,361000,11228 70 AVENUE NW,561.357,407028
7494404,Parkallen,1 1 1/2 Storey With Basement,1950,151.540,30-AUG-2012,485000,11234 70 AVENUE NW,940.810,551251
7526205,Parkallen,1 Bungalow Basementless,1933,71.250,29-MAR-2011,1,10916 71 AVENUE NW,404.241,1
7526205,Parkallen,1 Bungalow Basementless,1933,71.250,27-JUL-2009,203000,10916 71 AVENUE NW,404.241,246950
7526304,Parkallen,1 2 Storey With Basement,2012,197.900,11-JUN-2013,648900,10918 71 AVENUE NW,404.241,714309
7526304,Parkallen,1 2 Storey With Basement,2012,197.900,18-DEC-2012,597500,10918 71 AVENUE NW,404.241,690053
7526304,Parkallen,1 Bungalow Basementless,1947,52.930,17-OCT-2011,200000,10918 71 AVENUE NW,404.241,214460
7521404,Parkallen,1 Bungalow With Basement,1949,70.000,13-MAY-2010,330000,10919 71 AVENUE NW,399.600,381117
7526403,Parkallen,1 Bungalow With Basement,1934,53.320,03-APR-2014,287000,10926 71 AVENUE NW,404.241,291621
7526502,Parkallen,1 Bungalow With Basement,1974,139.230,05-MAR-2013,475000,10928 71 AVENUE NW,441.130,535563
7521206,Parkallen,1 Bungalow With Basement,1950,73.100,13-JUL-2011,361000,10931 71 AVENUE NW,532.783,419410
7526601,Parkallen,1 Bungalow With Basement,1950,79.760,28-OCT-2009,280000,10932 71 AVENUE NW,404.369,330568
7526908,Parkallen,1 1 1/2 Storey With Basement,2003,163.060,26-MAY-2011,503930,10940 71 AVENUE NW,519.751,592571
7526908,Parkallen,1 1 1/2 Storey With Basement,2003,163.060,06-NOV-2012,0,10940 71 AVENUE NW,519.751,0
7520901,Parkallen,1 1 1/2 Storey With Basement,1950,101.590,23-NOV-2011,325000,10943 71 AVENUE NW,544.833,386783
7527104,Parkallen,1 1 1/2 Storey With Basement,1949,109.080,13-MAY-2011,390000,10948 71 AVENUE NW,519.751,458601
7520505,Parkallen,1 1 1/2 Storey With Basement,1949,114.920,21-AUG-2013,320000,10959 71 AVENUE NW,544.761,346656
7520505,Parkallen,1 1 1/2 Storey With Basement,1949,114.920,21-MAY-2013,0,10959 71 AVENUE NW,544.761,0
7527401,Parkallen,1 Bungalow With Basement,1949,71.070,17-JUL-2009,284000,10960 71 AVENUE NW,520.014,345486
7520406,Parkallen,1 1 1/2 Storey With Basement,1950,120.360,04-MAY-2010,390000,10961 71 AVENUE NW,544.742,450411
7527609,Parkallen,1 Bungalow With Basement,1949,68.250,14-NOV-2012,297650,10968 71 AVENUE NW,519.765,342387
7528003,Parkallen,1 Bungalow With Basement,1920,72.940,26-NOV-2009,283100,10986 71 AVENUE NW,404.374,330887
7484306,Parkallen,1 Bungalow With Basement,1950,96.970,10-JUL-2009,387000,11115 71 AVENUE NW,598.742,470786
7486707,Parkallen,1 1 1/2 Storey With Basement,1949,101.650,06-MAR-2012,345000,11118 71 AVENUE NW,531.756,400821
7484504,Parkallen,1 Bungalow With Basement,1951,88.750,04-MAY-2010,397500,11123 71 AVENUE NW,598.742,459073
7487002,Parkallen,1 1 1/2 Storey With Basement,1949,105.970,09-MAY-2014,435000,11130 71 AVENUE NW,532.010,438480
7487002,Parkallen,1 1 1/2 Storey With Basement,1949,105.970,28-JUL-2010,343000,11130 71 AVENUE NW,532.010,400898
7487309,Parkallen,1 1 1/2 Storey With Basement,1949,112.180,02-MAY-2012,335000,11142 71 AVENUE NW,532.198,381498
7487309,Parkallen,1 1 1/2 Storey With Basement,1949,112.180,08-JUN-2011,0,11142 71 AVENUE NW,532.198,0
7484660,Parkallen,1 2 Storey With Basement,1990,179.800,13-DEC-2013,642500,11147 71 AVENUE NW,598.742,674111
7487507,Parkallen,1 1 1/2 Storey With Basement,1949,121.590,12-AUG-2009,418750,11150 71 AVENUE NW,532.372,504343
7484686,Parkallen,1 Bungalow With Basement,1954,91.280,18-JUL-2011,0,11151 71 AVENUE NW,598.742,0
7484686,Parkallen,1 Bungalow With Basement,1954,91.280,18-JUL-2011,0,11151 71 AVENUE NW,598.742,0
7493505,Parkallen,1 2 Storey With Basement,1951,134.300,28-SEP-2011,459000,11203 71 AVENUE NW,660.568,539738
7489404,Parkallen,1 1 1/2 Storey With Basement,1949,133.280,05-OCT-2012,475000,11206 71 AVENUE NW,551.724,544208
7493208,Parkallen,1 2 Storey Basementless,1951,163.920,19-MAY-2010,1,11215 71 AVENUE NW,604.760,1
7489800,Parkallen,1 1 1/2 Storey With Basement,1949,133.280,27-JAN-2012,410000,11222 71 AVENUE NW,551.795,485973
7490006,Parkallen,1 1 1/2 Storey With Basement,1949,133.280,10-DEC-2009,310000,11230 71 AVENUE NW,551.824,358732
7492804,Parkallen,1 Bungalow With Basement,1951,88.910,21-JUN-2011,0,11231 71 AVENUE NW,604.720,0
7490105,Parkallen,1 1 1/2 Storey With Basement,1949,135.724,17-AUG-2011,0,11234 71 AVENUE NW,557.927,0
7490303,Parkallen,1 2 Storey With Basement,2011,284.500,08-JAN-2014,895000,11242 71 AVENUE NW,557.916,931516
7490303,Parkallen,1 Bungalow With Basement,1949,83.410,09-NOV-2010,291000,11242 71 AVENUE NW,557.916,348385
7492101,Parkallen,1 Bungalow With Basement,1951,104.310,21-JAN-2014,450000,11256 71 AVENUE NW,871.868,468360
7525207,Parkallen,1 Bungalow With Basement,1949,78.780,30-AUG-2011,348500,10923 72 AVENUE NW,404.272,407327
7525207,Parkallen,1 Bungalow With Basement,1949,78.780,16-MAR-2011,0,10923 72 AVENUE NW,404.272,0
10187967,Parkallen,1 2 Storey With Basement,2009,186.100,03-JUL-2012,677000,10931 72 AVENUE NW,404.242,766364
10187966,Parkallen,1 2 Storey With Basement,2009,184.300,19-MAY-2011,657142,10935 72 AVENUE NW,404.232,772733
10187966,Parkallen,0 0.000,05-JUL-2010,190000,10935 72 AVENUE NW,404.232,241433
7524507,Parkallen,1 1 1/2 Storey With Basement,1949,101.920,05-MAY-2010,362500,10955 72 AVENUE NW,531.776,418651
7524002,Parkallen,1 1 1/2 Storey With Basement,1950,103.590,02-APR-2014,375000,10975 72 AVENUE NW,531.650,381038
7523905,Parkallen,1 Bungalow With Basement,1949,71.730,28-JUL-2011,291000,10979 72 AVENUE NW,531.650,338084
7488901,Parkallen,1 1 1/2 Storey With Basement,1949,125.440,08-SEP-2011,269000,11115 72 AVENUE NW,531.788,316317
7488604,Parkallen,1 1 1/2 Storey With Basement,1949,125.440,03-SEP-2009,312000,11127 72 AVENUE NW,532.215,372029
7488604,Parkallen,1 1 1/2 Storey With Basement,1949,125.440,22-JAN-2010,1,11127 72 AVENUE NW,532.215,1
7488505,Parkallen,1 1 1/2 Storey With Basement,1950,110.180,31-MAR-2011,325000,11131 72 AVENUE NW,532.375,386783
7488307,Parkallen,1 1 1/2 Storey With Basement,1949,111.910,12-AUG-2011,254500,11139 72 AVENUE NW,532.569,297460
7488208,Parkallen,1 1 1/2 Storey With Basement,1950,153.540,27-JUL-2011,0,11143 72 AVENUE NW,532.749,0
7488109,Parkallen,1 1 1/2 Storey With Basement,1949,113.120,16-DEC-2010,362500,11147 72 AVENUE NW,532.179,433985
7488000,Parkallen,1 1 1/2 Storey With Basement,1952,102.540,20-JAN-2012,0,11151 72 AVENUE NW,399.974,0
7491806,Parkallen,1 Bungalow With Basement,1949,75.270,09-OCT-2013,327000,11207 72 AVENUE NW,515.169,348615
7491400,Parkallen,1 1 1/2 Storey With Basement,1949,111.080,02-JUL-2009,410000,11223 72 AVENUE NW,515.169,498765
7491004,Parkallen,1 Bungalow With Basement,1949,75.270,13-MAY-2010,0,11239 72 AVENUE NW,515.169,0
7490808,Parkallen,1 1 1/2 Storey With Basement,1949,109.580,21-AUG-2012,392888,11247 72 AVENUE NW,515.209,446557
7490709,Parkallen,1 Bungalow With Basement,1949,75.270,04-JUN-2010,325000,11251 72 AVENUE NW,515.169,377585
